Gender,Customer_ID,Category,Product_Description,Date,Colour,Size,Quantity_Sold,Sub_Total,Shipping_Fee,Total_Amount,Bill_To_City,Type_Of_Sale
Female,b418a889dbddf79bbe6e5c986e50a11e,Jeans,Konica 1716,44020,Black,0,1,1700,0,1700,Nairobi,Online
Female,37365f4e9d0d77a54e34babe8217b0c1,Shorts,Nike Men Beach Shorts #09,45034,Shock Wave,L,1,1600,320,1920,Kisumu,Online
Female,37365f4e9d0d77a54e34babe8217b0c1,Shorts,Nike Men Beach Shorts #09,45034,Light Blue Strip,XL,1,1600,320,1920,Kisumu,Online
Female,37365f4e9d0d77a54e34babe8217b0c1,T Shirts,Puma Vent Men Tshirts #11,45034,Red,L,1,1700,320,2020,Kisumu,Online
Female,37365f4e9d0d77a54e34babe8217b0c1,T Shirts,Nike Mesh Men Tshirts #09,45034,Blue,L,1,1600,320,1920,Kisumu,Online
Female,b418a889dbddf79bbe6e5c986e50a11e,Jeans,Konica 1689,44015,Black,0,1,1700,0,1700,Kisumu,Online
Female,b418a889dbddf79bbe6e5c986e50a11e,Jeans,Konica 1716,44015,Blue,0,1,1700,0,1700,Kisumu,Online
Female,37365f4e9d0d77a54e34babe8217b0c1,Socks,Simge Long Socks #13,45082,Black,40-44,4,300,320,620,Homabay,Online
Female,37365f4e9d0d77a54e34babe8217b0c1,Shorts,Nike Men Cool Shorts #18,45082,Black,2XL,1,1900,320,2220,Homabay,Online
Female,37365f4e9d0d77a54e34babe8217b0c1,Shorts,Nike Men Cool Shorts #18,45082,Dark Blue,2XL,1,1900,320,2220,Homabay,Online
Female,37365f4e9d0d77a54e34babe8217b0c1,Jackets,Puma Iconic T7 Jacket #18,45082,Black Camo L/Gray,2XL,1,3200,320,3520,Homabay,Online
Female,b418a889dbddf79bbe6e5c986e50a11e,Jackets,Adidas Jacket,44044,Brown,L,-1,1600,0,1600,Homabay,Online
Female,b418a889dbddf79bbe6e5c986e50a11e,Joggers,Adidas Joggers,44044,Brown,L,-1,1600,0,1600,Homabay,Online
Female,b418a889dbddf79bbe6e5c986e50a11e,Jackets,Adidas Jacket,44044,Brown,L,-1,1600,0,1600,Homabay,Online
Female,b418a889dbddf79bbe6e5c986e50a11e,Joggers,Adidas Joggers,44044,Brown,L,-1,1600,0,1600,Homabay,Online
Female,b418a889dbddf79bbe6e5c986e50a11e,Jackets,Adidas Jacket,44044,Brown,L,-1,1600,0,1600,Homabay,Online
Female,b418a889dbddf79bbe6e5c986e50a11e,Joggers,Adidas Joggers,44044,Brown,L,-1,1600,0,1600,Homabay,Online
Female,b418a889dbddf79bbe6e5c986e50a11e,T Shirts,Adidas Tshirts,44044,White,L,-1,1600,0,1600,Homabay,Online
Female,b418a889dbddf79bbe6e5c986e50a11e,T Shirts,Adidas Tshirts,44044,Red,L,-1,1600,0,1600,Homabay,Online
Female,b418a889dbddf79bbe6e5c986e50a11e,T Shirts,Adidas Tshirts,44044,Red,L,1,1500,0,1500,Homabay,Online
Female,b418a889dbddf79bbe6e5c986e50a11e,T Shirts,Adidas Tshirts,44044,White,L,1,1500,0,1500,Homabay,Online
Female,d27eb8d7fed055e1e46bc3683d1e6df6,Tracksuit,UA Tracksuit Women #11,44769,Red,2XL,1,4000,280,4280,Eldoret,Online
Female,afd09d34985faca4067151a2deb3a21d,Girl Tops,Nike Dri-fit Tshirt Women,44208,White,XXL,1,1600,0,1600,Nairobi,Online
Female,afd09d34985faca4067151a2deb3a21d,Girl Tops,Nike Dri-fit Tshirt Women,44208,Pink,XXL,1,1600,0,1600,Nairobi,Online
Female,afd09d34985faca4067151a2deb3a21d,Bottoms,Nike Dri-Fit Long Pants (W) #04,44208,Gray,XXL,1,1600,0,1600,Nairobi,Online
Male,a7f12c0dc503c6bbb9b1f32fe807d121,T Shirts,Nike Dri-fit Tshirts #06 T2,44285,Black,L,1,1600,0,1600,Nairobi,Online
Male,a7f12c0dc503c6bbb9b1f32fe807d121,T Shirts,Nike Dri-fit Tshirts #06 T3,44285,Light Gray,L,1,1600,0,1600,Nairobi,Online
Female,eb7ba3d9e42cea13a20196e4c95288f4,Girl Tops,Nike Bras #09,44826,Purple,XL,1,1500,280,1780,Nairobi,Online
Female,eb7ba3d9e42cea13a20196e4c95288f4,Girl Tops,Nike Bras #09,44826,Purple,M,1,1500,280,1780,Nairobi,Online
Female,eb7ba3d9e42cea13a20196e4c95288f4,Girl Tops,Nike Bras #09,44826,Blue,XL,1,1500,280,1780,Nairobi,Online
Female,eb7ba3d9e42cea13a20196e4c95288f4,Vests,Under Armour Men Vest #09,44567,Black,L,-1,1700,280,1980,Nairobi,Online
Female,eb7ba3d9e42cea13a20196e4c95288f4,Vests,Nike Women Vest #09,44567,Blue,XL,1,1600,280,1880,Nairobi,Online
Female,eb7ba3d9e42cea13a20196e4c95288f4,Girl Tops,Nike Bras #09,44548,Black,L,1,1500,280,1780,Nairobi,Online
Female,eb7ba3d9e42cea13a20196e4c95288f4,Vests,Under Armour Men Vest #09,44548,Black,L,1,1700,280,1980,Nairobi,Online
Male,4bfbb3604c909dc5cc283614b516788a,T Shirts,Nike Dri-fit Polo Tshirts #05,44217,Blue,2XL,1,1700,0,1700,Nakuru,Walk In
Male,4bfbb3604c909dc5cc283614b516788a,Shorts,Nike Dri-fit Shorts #05,44217,Black White,3XL,1,1600,0,1600,Nakuru,Walk In
Male,fa7033fa5fac49260c68364cca00f9ed,Hoodies,Nike Jacket 2Layer,44069,Blue Dots,M,1,2000,0,2000,Nakuru,Walk In
Male,fa7033fa5fac49260c68364cca00f9ed,Shorts,Nike Dri-fit Shorts Stripe,44069,Black-White,M,1,1400,0,1400,Nakuru,Walk In
Male,fa7033fa5fac49260c68364cca00f9ed,T Shirts,Nike Dri-fit Tshirts,44069,Dark Blue,M,1,1400,0,1400,Nakuru,Walk In
Male,fa7033fa5fac49260c68364cca00f9ed,T Shirts,Nike Vapor Men Polo #24,45295,White,M,1,2500,750,3250,Nkubu,Online
Male,72b95ba5f35b8dbf5475d74a4b0e1894,Shorts,Nike Men Cool Shorts #18,45094,Black,3XL,-1,1900,320,2220,Kisumu,Online
Male,72b95ba5f35b8dbf5475d74a4b0e1894,Shorts,Nike Men Cool Shorts #18,45094,Black,4XL,1,1900,320,2220,Kisumu,Online
Male,72b95ba5f35b8dbf5475d74a4b0e1894,Shorts,Nike Men Cool Shorts #18,45094,Blue Gray,4XL,1,1900,320,2220,Kisumu,Online
Male,72b95ba5f35b8dbf5475d74a4b0e1894,Shorts,Nike Men Cool Shorts #18,45090,Black,3XL,1,1900,320,2220,Kisumu,Online
Male,8a2de5e5ce31293fb32b1917e5d6cd9a,Bottoms,Men Compression Pants #18,45082,Black,M,1,1900,320,2220,Homabay,Online
Male,986543d908c5b34c6ee1e5af4bda9605,T Shirts,Nike Dri-fit Tshirts #03,44150,Green,XXL,1,1600,0,1600,Kisumu,Online
Male,986543d908c5b34c6ee1e5af4bda9605,T Shirts,Nike Dri-fit Tshirts #03,44150,Brown,XXL,1,1600,0,1600,Kisumu,Online
Male,986543d908c5b34c6ee1e5af4bda9605,T Shirts,Nike Dri-fit Tshirts #03,44150,Gray,XXL,1,1600,0,1600,Kisumu,Online
Male,202f4c3a71f3788501b91d9418771cf8,Vests,Nike Sleeveless Tshirt Vest #14,44900,Dark Blue,2XL,1,1500,0,1500,Nakuru,Walk In
Male,fa7033fa5fac49260c68364cca00f9ed,Socks,Simge,43862,Long,40/44,1,250,0,250,Nakuru,Walk In
Female,cb23457cb156596ed8d0fa62220fc609,Jackets,Puma Iconic T7 Jacket #18,45080,Dark Gray,M,1,3100,0,3100,Nairobi,Online
Female,cb23457cb156596ed8d0fa62220fc609,Hoodies,Nike Cotton Hoodie #09,45415,Gray,M,1,3000,0,3000,Nairobi,Online
Female,cb23457cb156596ed8d0fa62220fc609,Hoodies,Nike Cotton Hoodie #09,45415,Blue,M,1,3000,0,3000,Nairobi,Online
Female,cb23457cb156596ed8d0fa62220fc609,Jackets,Adidas Jacket,45415,Black,S,1,2200,0,2200,Nairobi,Online
Female,a7d1eda9d905616aaf659fdbacc8d8bf,Shorts,Nike Dri-Fit Shorts (W) #08,44354,Dark Blue,2XL,1,1500,280,1780,Nairobi,Online
Female,a7d1eda9d905616aaf659fdbacc8d8bf,Shorts,Nike Dri-Fit Shorts (W) #08,44354,Black,2XL,1,1500,280,1780,Nairobi,Online
Male,341e7ce66383edc9c9c3050cb6f67e4f,Shorts,Nike Dri-fit Shorts #08 Cut,44379,Black,XL,1,1300,0,1300,Nairobi,Online
Male,341e7ce66383edc9c9c3050cb6f67e4f,Shorts,Nike Dri-fit Shorts #08 Cut,44685,Gray,XL,-1,1300,0,1300,Nairobi,Online
Male,341e7ce66383edc9c9c3050cb6f67e4f,Shorts,Nike Dri-fit Shorts #08 Print,44355,Blue Dots,L,1,1300,0,1300,Nairobi,Online
Male,341e7ce66383edc9c9c3050cb6f67e4f,Shorts,Nike Dri-fit Shorts #08 Print,44355,Black Red,L,1,1300,0,1300,Nairobi,Online
Male,341e7ce66383edc9c9c3050cb6f67e4f,Shorts,Nike Dri-fit Shorts #08 Print,44355,Blue,M,1,1300,0,1300,Nairobi,Online
Male,341e7ce66383edc9c9c3050cb6f67e4f,Shorts,Adidas NEO Shorts #08,44355,Black Red,M,1,1300,0,1300,Nairobi,Online
Male,341e7ce66383edc9c9c3050cb6f67e4f,Shorts,Nike Dri-fit Shorts #08 Cut,44685,Gray,XL,1,1300,0,1300,Nairobi,Online
Male,341e7ce66383edc9c9c3050cb6f67e4f,Shorts,Nike Dri-fit Shorts #06 T1,44285,Red,L,1,1250,0,1250,Nairobi,Online
Male,341e7ce66383edc9c9c3050cb6f67e4f,Shorts,Nike Dri-fit Shorts #08 Cut,44389,Gray,XL,1,1300,0,1300,Nairobi,Online
Male,341e7ce66383edc9c9c3050cb6f67e4f,Shorts,Nike Dri-fit Shorts #08 Cut,44685,Black,XL,-1,1300,0,1300,Nairobi,Online
Male,341e7ce66383edc9c9c3050cb6f67e4f,Shorts,Nike Dri-fit Shorts #05,44284,Black D/Blue,XL,1,1250,0,1250,Nairobi,Online
Male,341e7ce66383edc9c9c3050cb6f67e4f,Socks,Nike 3 Pack Ankle Socks #09,44610,White,UK 5-8,1,1100,0,1100,Nairobi,Online
Male,9d7120fb0f1c730c734df3e9ecff7af1,T Shirts,Nike Dri-fit Tshirts #06 T1,44313,Dark Gray,2XL,1,1600,0,1600,Nairobi,Online
Female,efe1271541ac840b19de3c413f2d90f3,Bottoms,Nike Dri-Fit Long Pants (W) #07,44558,Green,M,1,1550,320,1870,Kisumu,Online
Female,efe1271541ac840b19de3c413f2d90f3,Bottoms,Nike Women Long Pants #10,44558,Black,L,1,1550,320,1870,Kisumu,Online
Female,efe1271541ac840b19de3c413f2d90f3,T Shirts,Nike Dri-fit Men Tshirts #07,44558,Light Gray,M,1,1550,320,1870,Kisumu,Online
Female,efe1271541ac840b19de3c413f2d90f3,T Shirts,Nike Dri-fit Tshirts #06 T1,44558,Dark Blue,M,1,1550,320,1870,Kisumu,Online
Female,efe1271541ac840b19de3c413f2d90f3,T Shirts,Nike Dri-fit Men Tshirts #07,44558,Black,M,1,1550,320,1870,Kisumu,Online
Female,efe1271541ac840b19de3c413f2d90f3,T Shirts,Nike Dri-fit Men Tshirts #07,44558,Maroon,M,1,1550,320,1870,Kisumu,Online
Female,efe1271541ac840b19de3c413f2d90f3,T Shirts,Nike Mesh Men Tshirts #09,44558,White,S,1,1550,320,1870,Kisumu,Online
Female,efe1271541ac840b19de3c413f2d90f3,Bottoms,Nike Dri-fit Truncate,44047,Black,M,1,1200,0,1200,Kisumu,Online
Female,efe1271541ac840b19de3c413f2d90f3,Shorts,90 Degree Women Shorts #22,45341,Black,XL,1,2100,350,2450,Kisumu,Online
Male,73c68801d68c043f7c70591c0ddac6d0,Hoodies,Nike Jacket 2 Layer #07,44413,Camo-Green,XL,1,2500,280,2780,Nairobi,Online
Male,73c68801d68c043f7c70591c0ddac6d0,Shorts,Nike Dri-fit Shorts #08 Cut,44413,Dark Blue,XL,1,1600,280,1880,Nairobi,Online
Male,73c68801d68c043f7c70591c0ddac6d0,T Shirts,Nike Dri-fit Men Tshirts #08,44413,Dark Gray,XL,1,1600,280,1880,Nairobi,Online
Male,73c68801d68c043f7c70591c0ddac6d0,T Shirts,Nike Dri-fit Men Tshirts #08,44413,Light Gray,XL,1,1600,280,1880,Nairobi,Online
Male,73c68801d68c043f7c70591c0ddac6d0,T Shirts,Nike Dri-fit Men Tshirts #08,44413,Light Blue,XL,2,1600,280,1880,Nairobi,Online
Male,73c68801d68c043f7c70591c0ddac6d0,T Shirts,Nike Dri-fit Men Tshirts #08,44413,Light Gray,3XL,-1,1600,0,1600,Nairobi,Online
Male,73c68801d68c043f7c70591c0ddac6d0,T Shirts,Nike Dri-fit Men Tshirts #08,44413,Dark Gray,3XL,-1,1600,0,1600,Nairobi,Online
Male,73c68801d68c043f7c70591c0ddac6d0,T Shirts,Nike Dri-fit Men Tshirts #08,44413,Dark Blue,3XL,-1,1600,0,1600,Nairobi,Online
Male,73c68801d68c043f7c70591c0ddac6d0,T Shirts,Nike Dri-fit Men Tshirts #08,44413,Light Blue,3XL,-1,1600,0,1600,Nairobi,Online
Male,73c68801d68c043f7c70591c0ddac6d0,Shorts,Nike Dri-fit Shorts #08 Cut,44413,Dark Blue,2XL,-1,1600,0,1600,Nairobi,Online
Male,609f5de34ca2cfb953717b1868bbe200,Bottoms,NAQ Shorts (W) #07,44968,Orange,S - M,1,1200,350,1550,Nairobi,Online
Male,609f5de34ca2cfb953717b1868bbe200,Bottoms,NAQ Shorts (W) #07,44968,Green,S - M,1,1200,350,1550,Nairobi,Online
Male,609f5de34ca2cfb953717b1868bbe200,Girl Tops,Nike Bras #09,44968,Blue - White,S,1,1200,350,1550,Nairobi,Online
Male,609f5de34ca2cfb953717b1868bbe200,Girl Tops,Nike Bras #09,44968,Nude,L,1,1200,350,1550,Nairobi,Online
Male,609f5de34ca2cfb953717b1868bbe200,T Shirts,Baykar Long Sleeved #10,44968,White,L,1,1000,350,1350,Nairobi,Online
Male,609f5de34ca2cfb953717b1868bbe200,T Shirts,Baykar Long Sleeved #10,44968,Black,L,1,1000,350,1350,Nairobi,Online
Male,73c68801d68c043f7c70591c0ddac6d0,Shorts,Nike Cool Men Shorts #09,44649,Black,2XL,1,1600,280,1880,Nairobi,Online
Male,73c68801d68c043f7c70591c0ddac6d0,Shorts,Nike Cool Men Shorts #09,44649,Light Gray,2XL,2,1600,280,1880,Nairobi,Online
Male,73c68801d68c043f7c70591c0ddac6d0,Shorts,Nike Cool Men Shorts #09,44649,Blue Gray,2XL,1,1600,280,1880,Nairobi,Online
Male,73c68801d68c043f7c70591c0ddac6d0,Socks,Nike 3 Pack Ankle Socks #09,44578,Gray,UK 5-8,2,1150,280,1430,Nairobi,Online
Male,73c68801d68c043f7c70591c0ddac6d0,Socks,Nike 3 Pack Ankle Socks #09,44578,Black,UK 5-8,1,1150,280,1430,Nairobi,Online
Male,1374797d10cd917e17423a2aca335186,Jackets,Nike Dri-fit Jacket,44015,Blue,L,1,1600,0,1600,Nairobi,Online
Male,1374797d10cd917e17423a2aca335186,Jackets,Nike Dri-fit Jacket,44015,Black-Gray,L,2,1600,0,1600,Nairobi,Online
Male,1374797d10cd917e17423a2aca335186,Jackets,Adidas Jacket,44015,Black,XL,1,1600,0,1600,Nairobi,Online
Male,1374797d10cd917e17423a2aca335186,Joggers,Adidas Joggers,44015,Black,XL,1,1600,0,1600,Nairobi,Online
Male,1374797d10cd917e17423a2aca335186,Jackets,Adidas Jacket,44016,Black,XL,-1,1600,0,1600,Nairobi,Online
Male,1374797d10cd917e17423a2aca335186,Joggers,Adidas Joggers,44016,Black,XL,-1,1600,0,1600,Nairobi,Online
Male,609f5de34ca2cfb953717b1868bbe200,Shorts,Nike Swoosh Men Shorts #17,44936,White,3XL,1,1900,350,2250,Nairobi,Online
Male,609f5de34ca2cfb953717b1868bbe200,Shorts,Nike Swoosh Men Shorts #17,44936,Black,3XL,1,1900,350,2250,Nairobi,Online
Male,73c68801d68c043f7c70591c0ddac6d0,T Shirts,Nike Dri-fit Men Tshirts #08,44403,Light Gray,3XL,1,1600,280,1880,Nairobi,Online
Male,73c68801d68c043f7c70591c0ddac6d0,T Shirts,Nike Dri-fit Men Tshirts #08,44403,Dark Gray,3XL,1,1600,280,1880,Nairobi,Online
Male,73c68801d68c043f7c70591c0ddac6d0,T Shirts,Nike Dri-fit Men Tshirts #08,44403,Dark Blue,3XL,1,1600,280,1880,Nairobi,Online
Male,73c68801d68c043f7c70591c0ddac6d0,T Shirts,Nike Dri-fit Men Tshirts #08,44403,Light Blue,3XL,1,1600,280,1880,Nairobi,Online
Male,73c68801d68c043f7c70591c0ddac6d0,Shorts,Nike Dri-fit Shorts #08 Cut,44403,Dark Blue,2XL,1,1600,280,1880,Nairobi,Online
Male,fc72ece61e40ccf18276295775a85581,Hoodies,Nike Jacket 2 Layer #07,44305,Camo-Gray,XL,1,2500,0,2500,Nairobi,Online
Male,fc72ece61e40ccf18276295775a85581,Bottoms,Nike Compression Pants #07,44305,Black,2XL,1,1600,0,1600,Nairobi,Online
Male,fc72ece61e40ccf18276295775a85581,Tracksuit,Nike Tracksuit Women #10,44548,Red,XL,1,5000,280,5280,Nairobi,Online
Male,fc72ece61e40ccf18276295775a85581,T Shirts,Nike Dri-fit Tshirts #05,44266,Red,XL,-1,1600,0,1600,Nairobi,Online
Male,fc72ece61e40ccf18276295775a85581,T Shirts,Nike Dri-fit Tshirts #05,44266,Blue,XL,-1,1600,0,1600,Nairobi,Online
Male,fc72ece61e40ccf18276295775a85581,Shorts,Nike Dri-fit Shorts #05,44266,Black L/Blue,4XL,-1,1600,0,1600,Nairobi,Online
Male,fc72ece61e40ccf18276295775a85581,Shorts,Nike Men Beach Shorts #09,44649,Light Blue Shock,2XL,1,1600,280,1880,Nairobi,Online
Male,fc72ece61e40ccf18276295775a85581,T Shirts,Nike Dri-fit Tshirts #05,44259,Red,XL,1,1600,0,1600,Nairobi,Online
Male,fc72ece61e40ccf18276295775a85581,T Shirts,Nike Dri-fit Tshirts #05,44259,Blue,XL,1,1600,0,1600,Nairobi,Online
Male,fc72ece61e40ccf18276295775a85581,Shorts,Nike Dri-fit Shorts #05,44259,Black L/Blue,4XL,1,1600,0,1600,Nairobi,Online
Female,81f8e1b4f9386dcae7a5eba0d728fa98,Hoodies,Nike Jacket 2 Layer #07,44307,Camo-Gray,M,1,2500,0,2500,Nairobi,Online
Female,81f8e1b4f9386dcae7a5eba0d728fa98,T Shirts,Nike Men Tshirts Long #07 T2,44307,Dark-Blue,M,1,1800,0,1800,Nairobi,Online
Female,81f8e1b4f9386dcae7a5eba0d728fa98,Girl Tops,Nike Dri-fit Crop Tops,44307,Gray,M,1,1400,0,1400,Nairobi,Online
Female,81f8e1b4f9386dcae7a5eba0d728fa98,Girl Tops,Nike Drifit Tshirt Women T1 #06,44307,White,M,1,1550,0,1550,Nairobi,Online
Female,81f8e1b4f9386dcae7a5eba0d728fa98,Bottoms,Nike Dri-Fit Gym Bra (W) #07,44305,White,M,1,1500,0,1500,Nairobi,Online
Female,81f8e1b4f9386dcae7a5eba0d728fa98,Hoodies,Nike Jacket 2 Layer #07,44305,Camo-Gray,M,1,2500,0,2500,Nairobi,Online
Female,81f8e1b4f9386dcae7a5eba0d728fa98,T Shirts,Nike Men Tshirts Long #07 T2,44305,Dark-Blue,M,1,1800,0,1800,Nairobi,Online
Female,81f8e1b4f9386dcae7a5eba0d728fa98,T Shirts,Nike Dri-fit Men Tshirts #07,44305,White,M,1,1550,0,1550,Nairobi,Online
Female,81f8e1b4f9386dcae7a5eba0d728fa98,Bottoms,Nike Dri-Fit Long Pants (W) #04,44305,Black,M,1,1600,0,1600,Nairobi,Online
Female,81f8e1b4f9386dcae7a5eba0d728fa98,Girl Tops,Nike Dri-fit Crop Tops,44305,Gray,M,1,1400,0,1400,Nairobi,Online
Female,81f8e1b4f9386dcae7a5eba0d728fa98,Girl Tops,Nike Drifit Tshirt Women T2 #06,44305,Black,M,1,1550,0,1550,Nairobi,Online
Female,81f8e1b4f9386dcae7a5eba0d728fa98,Girl Tops,Nike Drifit Tshirt Women T1 #06,44305,White,M,1,1550,0,1550,Nairobi,Online
Female,81f8e1b4f9386dcae7a5eba0d728fa98,Shorts,Nike Dri-fit Shorts #05,44306,Black D/Blue,L,1,1550,0,1550,Nairobi,Online
Female,81f8e1b4f9386dcae7a5eba0d728fa98,Hoodies,Nike Jacket 2 Layer #07,44306,Camo-Green,L,1,2500,0,2500,Nairobi,Online
Female,81f8e1b4f9386dcae7a5eba0d728fa98,T Shirts,Nike Dri-fit Men Tshirts #07,44306,Maroon,L,1,1600,0,1600,Nairobi,Online
Female,81f8e1b4f9386dcae7a5eba0d728fa98,Jackets,Nike Jacket 1Layer #07,44306,Blue,M,1,2300,0,2300,Nairobi,Online
Female,81f8e1b4f9386dcae7a5eba0d728fa98,Hoodies,Nike Jacket 2 Layer #07,44307,Camo-Gray,M,-1,2500,0,2500,Nairobi,Online
Female,81f8e1b4f9386dcae7a5eba0d728fa98,T Shirts,Nike Men Tshirts Long #07 T2,44307,Dark-Blue,M,-1,1800,0,1800,Nairobi,Online
Female,81f8e1b4f9386dcae7a5eba0d728fa98,Girl Tops,Nike Dri-fit Crop Tops,44307,Gray,M,-1,1400,0,1400,Nairobi,Online
Female,81f8e1b4f9386dcae7a5eba0d728fa98,Girl Tops,Nike Drifit Tshirt Women T1 #06,44307,White,M,-1,1550,0,1550,Nairobi,Online
Female,81f8e1b4f9386dcae7a5eba0d728fa98,Hoodies,Nike Jacket 2 Layer #07,44307,Camo-Gray,M,-1,2500,0,2500,Nairobi,Online
Female,81f8e1b4f9386dcae7a5eba0d728fa98,T Shirts,Nike Men Tshirts Long #07 T2,44307,Dark-Blue,M,-1,1800,0,1800,Nairobi,Online
Female,81f8e1b4f9386dcae7a5eba0d728fa98,Girl Tops,Nike Dri-fit Crop Tops,44307,Gray,M,-1,1400,0,1400,Nairobi,Online
Female,81f8e1b4f9386dcae7a5eba0d728fa98,Girl Tops,Nike Drifit Tshirt Women T1 #06,44307,White,M,-1,1550,0,1550,Nairobi,Online
Female,cef59c6c8a282ac928ddbecbb8a56094,T Shirts,Gap,44000,Gray,M,1,550,0,550,Nairobi,Online
Female,cef59c6c8a282ac928ddbecbb8a56094,T Shirts,Gap,44000,Blue,M,2,550,0,550,Nairobi,Online
Female,cef59c6c8a282ac928ddbecbb8a56094,Caps,Nike Heritage 86 Cap #17,44924,Black,O.S,1,1900,320,2220,Nairobi,Online
Female,cef59c6c8a282ac928ddbecbb8a56094,Caps,Nike Heritage 86 Cap #17,44924,Dark Gray,O.S,1,1900,320,2220,Nairobi,Online
Male,5b038a13b1ab09a82ea5321a2fe6fa25,Hoodies,Nike Jacket 2 Layer #07,44343,Camo L/Gray,L,1,2500,280,2780,Nairobi,Online
Male,5b038a13b1ab09a82ea5321a2fe6fa25,Hoodies,Nike Jacket 2 Layer #07,44344,Camo L/Gray,M,-1,2500,0,2500,Nairobi,Online
Male,5b038a13b1ab09a82ea5321a2fe6fa25,T Shirts,Nike Dri-fit Tshirts #06 T1,44287,Dark Gray,XL,1,1600,0,1600,Nairobi,Online
Male,5b038a13b1ab09a82ea5321a2fe6fa25,T Shirts,Nike Dri-fit Tshirts #06 T3,44287,Black,XL,1,1600,0,1600,Nairobi,Online
Male,5b038a13b1ab09a82ea5321a2fe6fa25,T Shirts,Adidas Tshirts Climacool #08,44341,Camo D/Gray,XL,1,1600,280,1880,Nairobi,Online
Male,5b038a13b1ab09a82ea5321a2fe6fa25,Shorts,Nike Dri-fit Shorts #08 Print,44341,Black White,L,1,1600,280,1880,Nairobi,Online
Male,5b038a13b1ab09a82ea5321a2fe6fa25,Hoodies,Nike Jacket 2 Layer #07,44341,Camo L/Gray,M,1,2500,280,2780,Nairobi,Online
Male,5b038a13b1ab09a82ea5321a2fe6fa25,T Shirts,Nike Dri-fit Tshirts #06 T3,44285,Dark Gray,L,1,1600,0,1600,Nairobi,Online
Male,5b038a13b1ab09a82ea5321a2fe6fa25,T Shirts,Nike Dri-fit Tshirts #06 T1,44285,Dark Gray,L,1,1600,0,1600,Nairobi,Online
Male,5b038a13b1ab09a82ea5321a2fe6fa25,T Shirts,Nike Dri-fit Tshirts #06 T3,44285,Black,L,1,1600,0,1600,Nairobi,Online
Male,5b038a13b1ab09a82ea5321a2fe6fa25,T Shirts,Nike Dri-fit Tshirts #05,44286,Dark Gray,M,-1,1600,0,1600,Nairobi,Online
Male,5b038a13b1ab09a82ea5321a2fe6fa25,T Shirts,Nike Dri-fit Tshirts #06 T1,44286,Dark Gray,L,-1,1600,0,1600,Nairobi,Online
Male,5b038a13b1ab09a82ea5321a2fe6fa25,T Shirts,Nike Dri-fit Tshirts #06 T1,44292,Dark Gray,L,-1,1600,0,1600,Nairobi,Online
Male,5b038a13b1ab09a82ea5321a2fe6fa25,T Shirts,Nike Dri-fit Tshirts #06 T3,44292,Black,L,-1,1600,0,1600,Nairobi,Online
Male,5b038a13b1ab09a82ea5321a2fe6fa25,T Shirts,Nike Dri-fit Tshirts #06 T1,44284,Dark Gray,M,-1,1600,0,1600,Nairobi,Online
Male,5b038a13b1ab09a82ea5321a2fe6fa25,Shorts,Adidas Shorts,44284,Greige,L,-1,1600,0,1600,Nairobi,Online
Male,5b038a13b1ab09a82ea5321a2fe6fa25,T Shirts,Nike Dri-fit Tshirts #05,44284,Dark Gray,M,-1,1600,0,1600,Nairobi,Online
Male,5b038a13b1ab09a82ea5321a2fe6fa25,Shorts,Nike Dri-fit Shorts #06 T1,44284,Yellow,L,-1,1600,0,1600,Nairobi,Online
Male,5b038a13b1ab09a82ea5321a2fe6fa25,T Shirts,Nike Dri-fit Tshirts #06 T1,44283,Dark Gray,M,1,1600,0,1600,Nairobi,Online
Male,5b038a13b1ab09a82ea5321a2fe6fa25,Shorts,Adidas Shorts,44283,Greige,L,1,1600,0,1600,Nairobi,Online
Male,5b038a13b1ab09a82ea5321a2fe6fa25,T Shirts,Nike Dri-fit Tshirts #05,44283,Dark Gray,M,1,1600,0,1600,Nairobi,Online
Male,5b038a13b1ab09a82ea5321a2fe6fa25,Shorts,Nike Dri-fit Shorts #06 T1,44283,Yellow,L,1,1600,0,1600,Nairobi,Online
Male,5b038a13b1ab09a82ea5321a2fe6fa25,Shorts,Nike Dri-fit Shorts #06 T2,44284,Black,L,1,1600,0,1600,Nairobi,Online
Male,5b038a13b1ab09a82ea5321a2fe6fa25,T Shirts,Nike Dri-fit Tshirts #05,44284,Dark Gray,M,1,1600,0,1600,Nairobi,Online
Male,5b038a13b1ab09a82ea5321a2fe6fa25,Shorts,Nike Dri-fit Shorts #05,44284,Black D/Blue,L,1,1600,0,1600,Nairobi,Online
Male,5b038a13b1ab09a82ea5321a2fe6fa25,T Shirts,Nike Dri-fit Tshirts #06 T1,44284,Dark Gray,L,1,1600,0,1600,Nairobi,Online
Female,dcd1a660095cb0405e8e346daaf9d5ef,Bottoms,Nike Dri-Fit Long Pants (W) #05,44351,Blue,5XL,1,1600,510,2110,Muranga,Online
Male,e07d11ced820abf44f66a258337da038,Girl Tops,Nike Drifit Tshirt Women T1 #06,44313,Nude,XL,1,1550,0,1550,Nakuru,Walk In
Male,e07d11ced820abf44f66a258337da038,Girl Tops,Nike Drifit Tshirt Women T1 #06,44313,White,XL,1,1550,0,1550,Nakuru,Walk In
Male,e07d11ced820abf44f66a258337da038,Girl Tops,Nike Drifit Tshirt Women T1 #06,44317,Nude,L,1,1550,0,1550,Nakuru,Walk In
